<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.08.02	16:45:00	2427.566	2432.979	2426.261	2430.530	3465	0	179
2024.08.02	17:00:00	2430.518	2431.601	2426.347	2428.358	2809	0	179
2024.08.02	17:15:00	2428.396	2429.213	2422.932	2426.793	3117	0	179
2024.08.02	17:30:00	2426.835	2431.082	2426.835	2430.438	2404	0	180
2024.08.02	17:45:00	2430.463	2430.842	2426.505	2427.846	1878	0	179
2024.08.02	18:00:00	2427.787	2431.405	2426.488	2431.168	1629	0	179
2024.08.02	18:15:00	2431.259	2433.663	2431.102	2432.477	1947	0	179
2024.08.02	18:30:00	2432.500	2433.114	2427.889	2429.075	1689	0	180
2024.08.02	18:45:00	2429.115	2429.335	2426.798	2428.986	1770	0	179
2024.08.02	19:00:00	2429.011	2429.539	2425.587	2428.127	2170	0	179
2024.08.02	19:15:00	2428.085	2431.952	2427.423	2431.876	1442	0	179
2024.08.02	19:30:00	2431.870	2436.909	2431.688	2436.853	1905	0	179
2024.08.02	19:45:00	2436.856	2438.237	2434.698	2437.618	1859	0	179
2024.08.02	20:00:00	2437.645	2437.645	2435.539	2437.057	1367	0	179
2024.08.02	20:15:00	2437.052	2438.069	2436.053	2437.202	1036	0	179
2024.08.02	20:30:00	2437.200	2442.456	2436.998	2441.911	1314	0	180
2024.08.02	20:45:00	2441.963	2442.473	2439.854	2441.892	1141	0	179
2024.08.04	22:00:00	2441.020	2446.346	2437.915	2440.545	2086	0	179
2024.08.04	22:15:00	2440.540	2441.985	2438.147	2438.931	2041	0	179
2024.08.04	22:30:00	2438.928	2441.262	2438.269	2440.790	1376	0	180
2024.08.04	22:45:00	2440.755	2441.501	2439.606	2441.390	1217	0	180
2024.08.04	23:00:00	2441.378	2443.029	2440.306	2441.980	1453	0	179
2024.08.04	23:15:00	2441.946	2445.751	2441.587	2443.869	1547	0	179
2024.08.04	23:30:00	2443.874	2444.124	2440.639	2440.988	1703	0	179
2024.08.04	23:45:00	2440.938	2441.313	2439.071	2440.952	1874	0	179
2024.08.05	00:00:00	2440.984	2440.984	2430.264	2435.380	3440	0	179
2024.08.05	00:15:00	2435.386	2435.931	2413.767	2425.599	9321	0	179
2024.08.05	00:30:00	2425.554	2431.797	2424.994	2429.644	5264	0	179
2024.08.05	00:45:00	2429.654	2429.811	2419.132	2422.122	6083	0	179
2024.08.05	01:00:00	2422.091	2433.504	2420.129	2432.295	8049	0	179
2024.08.05	01:15:00	2432.337	2438.790	2429.361	2434.424	6223	0	179
2024.08.05	01:30:00	2434.399	2441.444	2428.436	2438.343	5404	0	179
2024.08.05	01:45:00	2438.371	2441.934	2437.377	2439.429	3934	0	179
2024.08.05	02:00:00	2439.483	2439.765	2433.336	2434.135	3161	0	179
2024.08.05	02:15:00	2434.157	2439.057	2433.078	2437.986	2966	0	179
2024.08.05	02:30:00	2437.958	2438.672	2435.557	2438.405	2900	0	179
2024.08.05	02:45:00	2438.451	2446.165	2438.308	2442.786	2877	0	179
2024.08.05	03:00:00	2442.694	2447.524	2442.687	2443.847	3148	0	179
2024.08.05	03:15:00	2443.853	2446.433	2443.074	2444.372	2747	0	179
2024.08.05	03:30:00	2444.384	2446.446	2442.797	2446.246	1819	0	179
2024.08.05	03:45:00	2446.201	2452.510	2446.133	2450.957	2296	0	179
2024.08.05	04:00:00	2451.022	2456.534	2450.913	2455.766	2915	0	179
2024.08.05	04:15:00	2455.793	2458.836	2453.920	2454.173	3295	0	179
2024.08.05	04:30:00	2454.130	2455.440	2451.829	2453.558	2423	0	180
2024.08.05	04:45:00	2453.578	2454.583	2451.786	2452.722	1818	0	179
2024.08.05	05:00:00	2452.657	2452.657	2445.607	2448.508	2927	0	179
2024.08.05	05:15:00	2448.479	2448.674	2443.080	2444.591	2634	0	179
2024.08.05	05:30:00	2444.621	2446.008	2437.638	2440.402	5980	0	179
2024.08.05	05:45:00	2440.371	2441.200	2432.395	2437.913	5981	0	179
2024.08.05	06:00:00	2437.961	2438.711	2429.745	2432.276	7316	0	179
2024.08.05	06:15:00	2432.315	2432.847	2422.064	2428.052	6494	0	179
2024.08.05	06:30:00	2427.997	2432.548	2427.281	2430.067	4353	0	179
2024.08.05	06:45:00	2430.029	2431.561	2424.959	2428.563	3323	0	179
2024.08.05	07:00:00	2428.538	2430.172	2424.557	2429.984	3538	0	179
2024.08.05	07:15:00	2430.085	2443.748	2430.046	2441.565	4083	0	179
2024.08.05	07:30:00	2441.611	2445.624	2435.586	2436.755	3899	0	179
2024.08.05	07:45:00	2436.820	2437.537	2430.575	2431.980	3768	0	179
2024.08.05	08:00:00	2432.021	2434.439	2428.145	2430.823	3563	0	179
2024.08.05	08:15:00	2430.802	2432.193	2427.174	2428.080	2921	0	179
2024.08.05	08:30:00	2428.043	2428.442	2424.437	2425.918	2373	0	179
2024.08.05	08:45:00	2425.959	2428.695	2423.262	2424.990	3256	0	179
2024.08.05	09:00:00	2425.030	2426.159	2423.667	2424.383	3019	0	179
2024.08.05	09:15:00	2424.355	2426.128	2419.124	2422.040	3488	0	179
2024.08.05	09:30:00	2421.971	2428.730	2420.604	2426.825	4356	0	179
2024.08.05	09:45:00	2426.782	2427.960	2423.964	2424.069	2909	0	179
2024.08.05	10:00:00	2424.185	2425.655	2421.793	2423.939	2716	0	179
2024.08.05	10:15:00	2423.898	2424.605	2418.690	2420.681	3185	0	179
2024.08.05	10:30:00	2420.704	2423.016	2416.945	2417.357	2544	0	179
2024.08.05	10:45:00	2417.417	2419.521	2408.076	2408.584	4098	0	179
2024.08.05	11:00:00	2408.625	2408.625	2402.467	2406.618	5942	0	179
2024.08.05	11:15:00	2406.625	2408.036	2394.489	2397.679	4981	0	179
2024.08.05	11:30:00	2397.625	2398.054	2386.078	2389.470	5530	0	179
2024.08.05	11:45:00	2389.506	2389.595	2383.268	2386.736	5670	0	179
2024.08.05	12:00:00	2386.772	2392.230	2383.979	2386.458	6269	0	179
2024.08.05	12:15:00	2386.507	2386.820	2366.832	2369.595	10342	0	179
2024.08.05	12:30:00	2369.629	2375.813	2364.267	2373.759	10280	0	179
2024.08.05	12:45:00	2373.812	2378.465	2371.044	2374.480	5895	0	179
2024.08.05	13:00:00	2374.512	2392.129	2374.512	2391.172	10939	0	179
2024.08.05	13:15:00	2391.194	2394.179	2382.661	2385.984	6450	0	179
2024.08.05	13:30:00	2386.042	2395.878	2382.318	2390.494	9793	0	179
2024.08.05	13:45:00	2390.522	2396.993	2389.948	2393.320	8647	0	179
2024.08.05	14:00:00	2393.309	2397.035	2388.673	2390.652	8350	0	179
2024.08.05	14:15:00	2390.771	2393.011	2386.894	2387.634	5834	0	179
2024.08.05	14:30:00	2387.672	2397.515	2386.980	2393.584	5907	0	179
2024.08.05	14:45:00	2393.626	2397.276	2393.142	2396.548	5108	0	179
2024.08.05	15:00:00	2396.520	2409.468	2396.468	2407.787	6125	0	179
2024.08.05	15:15:00	2407.736	2412.236	2405.489	2406.419	5931	0	179
2024.08.05	15:30:00	2406.411	2409.615	2403.581	2405.543	4266	0	179
2024.08.05	15:45:00	2405.516	2407.051	2401.907	2402.838	4325	0	179
2024.08.05	16:00:00	2402.767	2405.193	2398.986	2402.516	3963	0	179
2024.08.05	16:15:00	2402.513	2408.251	2402.094	2406.905	3130	0	179
2024.08.05	16:30:00	2406.951	2408.730	2403.208	2404.142	2800	0	179
2024.08.05	16:45:00	2404.172	2405.671	2402.311	2403.063	2961	0	179
2024.08.05	17:00:00	2403.034	2406.308	2400.196	2406.075	2981	0	179
2024.08.05	17:15:00	2406.032	2406.630	2401.979	2403.460	2784	0	179
2024.08.05	17:30:00	2403.398	2403.692	2400.795	2401.722	2532	0	179
2024.08.05	17:45:00	2401.719	2406.427	2401.719	2405.023	2213	0	179
2024.08.05	18:00:00	2405.013	2407.448	2404.058	2405.947	1918	0	179
2024.08.05	18:15:00	2405.905	2408.923	2405.240	2405.838	1765	0	179
2024.08.05	18:30:00	2405.792	2407.650	2404.838	2405.400	1649	0	179
2024.08.05	18:45:00	2405.393	2405.871	2403.700	2404.904	1843	0	179
2024.08.05	19:00:00	2404.941	2408.669	2404.619	2408.533	1860	0	179
2024.08.05	19:15:00	2408.531	2409.578	2406.931	2408.404	1963	0	179
2024.08.05	19:30:00	2408.408	2411.982	2408.048	2410.846	1727	0	180
2024.08.05	19:45:00	2410.833	2413.057	2407.640	2407.679	2196	0	179
2024.08.05	20:00:00	2407.641	2408.721	2406.135	2406.279	1878	0	180
2024.08.05	20:15:00	2406.329	2407.207	2405.412	2407.207	1232	0	179
2024.08.05	20:30:00	2407.143	2411.608	2407.088	2410.724	1261	0	179
2024.08.05	20:45:00	2410.751	2411.285	2409.165	2409.343	1007	0	180
2024.08.05	22:00:00	2410.644	2412.404	2410.441	2411.540	975	0	180
2024.08.05	22:15:00	2411.548	2412.562	2410.212	2410.311	852	0	179
2024.08.05	22:30:00	2410.316	2411.014	2409.148	2409.178	810	0	179
2024.08.05	22:45:00	2409.125	2409.943	2407.909	2408.865	926	0	179
2024.08.05	23:00:00	2408.933	2410.001	2407.960	2409.344	1182	0	179
2024.08.05	23:15:00	2409.366	2409.952	2408.105	2408.848	972	0	179
2024.08.05	23:30:00	2408.819	2409.214	2406.389	2406.796	1158	0	179
2024.08.05	23:45:00	2406.816	2407.241	2404.340	2404.837	1655	0	179
2024.08.06	00:00:00	2404.865	2409.895	2404.515	2409.526	2630	0	179
2024.08.06	00:15:00	2409.482	2412.948	2408.516	2411.672	2269	0	180
2024.08.06	00:30:00	2411.651	2415.609	2409.634	2415.442	2483	0	179
2024.08.06	00:45:00	2415.359	2418.307	2414.226	2415.900	2649	0	179
2024.08.06	01:00:00	2415.829	2417.685	2413.255	2416.547	4430	0	179
2024.08.06	01:15:00	2416.540	2417.460	2411.935	2416.217	3025	0	179
2024.08.06	01:30:00	2416.179	2417.124	2412.953	2413.082	2936	0	179
2024.08.06	01:45:00	2413.071	2414.628	2410.714	2412.389	2586	0	179
2024.08.06	02:00:00	2412.360	2413.241	2409.316	2409.666	2246	0	179
2024.08.06	02:15:00	2409.710	2412.702	2409.227	2411.744	1769	0	179
2024.08.06	02:30:00	2411.713	2412.508	2408.267	2409.472	3012	0	179
2024.08.06	02:45:00	2409.424	2410.199	2405.825	2407.428	2135	0	179
2024.08.06	03:00:00	2407.468	2409.919	2406.491	2408.676	2054	0	179
2024.08.06	03:15:00	2408.715	2410.659	2407.301	2409.699	1666	0	180
2024.08.06	03:30:00	2409.735	2411.080	2408.087	2408.441	1801	0	179
2024.08.06	03:45:00	2408.481	2409.242	2407.701	2408.984	1384	0	179
2024.08.06	04:00:00	2409.013	2410.699	2408.312	2409.971	1423	0	179
2024.08.06	04:15:00	2409.961	2412.647	2409.722	2410.320	1470	0	180
2024.08.06	04:30:00	2410.303	2410.848	2406.335	2408.423	2332	0	179
2024.08.06	04:45:00	2408.472	2409.744	2407.860	2408.073	1481	0	179
2024.08.06	05:00:00	2408.070	2410.451	2407.673	2410.041	1721	0	179
2024.08.06	05:15:00	2410.060	2411.874	2409.121	2409.831	2184	0	179
2024.08.06	05:30:00	2409.803	2411.424	2405.538	2405.751	3882	0	179
2024.08.06	05:45:00	2405.790	2405.912	2398.100	2398.771	3930	0	179
2024.08.06	06:00:00	2398.867	2400.850	2395.848	2397.018	3894	0	179
2024.08.06	06:15:00	2396.983	2407.026	2394.794	2406.463	4727	0	179
2024.08.06	06:30:00	2406.426	2408.290	2402.388	2402.806	3472	0	179
2024.08.06	06:45:00	2402.841	2406.245	2401.490	2401.541	3630	0	179
2024.08.06	07:00:00	2401.531	2406.687	2401.451	2406.639	3374	0	179
2024.08.06	07:15:00	2406.668	2407.786	2403.575	2406.131	2702	0	179
2024.08.06	07:30:00	2406.172	2409.187	2404.318	2408.565	2806	0	179
2024.08.06	07:45:00	2408.574	2410.655	2407.520	2409.835	2324	0	179
2024.08.06	08:00:00	2409.935	2415.444	2408.319	2413.531	2692	0	179
2024.08.06	08:15:00	2413.578	2413.685	2408.317	2409.132	2544	0	179
2024.08.06	08:30:00	2409.115	2413.771	2408.073	2413.670	1768	0	179
2024.08.06	08:45:00	2413.714	2413.841	2411.041	2411.060	1689	0	179
2024.08.06	09:00:00	2411.145	2413.891	2410.311	2412.214	2104	0	179
2024.08.06	09:15:00	2412.243	2414.660	2411.545	2412.813	1923	0	179
2024.08.06	09:30:00	2412.781	2415.553	2412.727	2413.651	2024	0	179
2024.08.06	09:45:00	2413.610	2414.022	2411.949	2413.293	1740	0	180
2024.08.06	10:00:00	2413.285	2416.344	2412.122	2413.541	1933	0	179
2024.08.06	10:15:00	2413.560	2414.699	2412.725	2413.811	1706	0	179
2024.08.06	10:30:00	2413.770	2415.681	2413.292	2415.265	1721	0	179
2024.08.06	10:45:00	2415.240	2415.240	2411.540	2412.361	1791	0	179
2024.08.06	11:00:00	2412.333	2412.731	2410.585	2411.480	1884	0	179
2024.08.06	11:15:00	2411.529	2412.388	2410.104	2412.358	1805	0	180
2024.08.06	11:30:00	2412.392	2415.292	2412.077	2414.044	2385	0	180
2024.08.06	11:45:00	2414.037	2414.216	2410.328	2410.955	1830	0	179
2024.08.06	12:00:00	2410.996	2412.207	2407.835	2410.540	2791	0	179
2024.08.06	12:15:00	2410.578	2410.834	2402.308	2402.813	3713	0	179
2024.08.06	12:30:00	2402.820	2403.244	2392.603	2394.751	4790	0	179
2024.08.06	12:45:00	2394.706	2395.804	2391.723	2393.110	3902	0	179
2024.08.06	13:00:00	2393.143	2399.499	2388.773	2391.379	6161	0	179
2024.08.06	13:15:00	2391.393	2398.287	2389.611	2395.820	4396	0	179
2024.08.06	13:30:00	2395.777	2397.498	2390.265	2397.208	6428	0	179
2024.08.06	13:45:00	2397.179	2398.903	2391.846	2395.690	4985	0	179
2024.08.06	14:00:00	2395.604	2403.207	2394.583	2396.991	5698	0	179
2024.08.06	14:15:00	2397.042	2397.833	2390.163	2390.492	4794	0	179
2024.08.06	14:30:00	2390.454	2393.452	2386.216	2392.508	5751	0	179
2024.08.06	14:45:00	2392.436	2392.776	2386.349	2388.371	4652	0	179
2024.08.06	15:00:00	2388.318	2391.170	2382.577	2385.781	5918	0	179
2024.08.06	15:15:00	2385.821	2387.042	2381.404	2386.192	4474	0	179
2024.08.06	15:30:00	2386.253	2388.162	2381.727	2384.382	4169	0	179
2024.08.06	15:45:00	2384.428	2388.071	2382.337	2387.536	3334	0	179
2024.08.06	16:00:00	2387.571	2389.009	2386.218	2387.378	2481	0	179
2024.08.06	16:15:00	2387.344	2390.067	2386.210	2387.452	2292	0	179
2024.08.06	16:30:00	2387.447	2388.027	2385.539	2387.703	2154	0	179
2024.08.06	16:45:00	2387.734	2391.423	2387.248	2389.913	2026	0	179
2024.08.06	17:00:00	2389.862	2391.627	2387.878	2388.767	2535	0	179
2024.08.06	17:15:00	2388.721	2391.209	2387.575	2390.564	2452	0	179
2024.08.06	17:30:00	2390.528	2391.950	2390.000	2391.510	1885	0	179
2024.08.06	17:45:00	2391.471	2393.502	2390.613	2391.899	1656	0	180
2024.08.06	18:00:00	2391.877	2393.205	2391.330	2392.473	1559	0	179
2024.08.06	18:15:00	2392.437	2395.206	2391.910	2394.190	1495	0	179
2024.08.06	18:30:00	2394.141	2394.517	2393.331	2394.409	1373	0	179
2024.08.06	18:45:00	2394.452	2396.014	2392.245	2392.738	1418	0	179
2024.08.06	19:00:00	2392.808	2393.058	2390.065	2390.936	1884	0	179
2024.08.06	19:15:00	2390.899	2391.150	2389.215	2390.323	1624	0	179
2024.08.06	19:30:00	2390.350	2390.841	2386.377	2386.964	1641	0	179
2024.08.06	19:45:00	2386.980	2388.323	2386.633	2387.732	1604	0	179
2024.08.06	20:00:00	2387.759	2389.047	2387.520	2388.205	1234	0	179
2024.08.06	20:15:00	2388.255	2388.920	2387.370	2388.309	1017	0	180
2024.08.06	20:30:00	2388.305	2388.656	2387.702	2388.049	756	0	179
2024.08.06	20:45:00	2388.034	2389.535	2386.805	2389.141	908	0	179
2024.08.06	22:00:00	2389.898	2390.487	2388.172	2388.982	938	0	179
2024.08.06	22:15:00	2389.069	2389.688	2388.312	2388.453	833	0	179
2024.08.06	22:30:00	2388.465	2389.773	2388.082	2389.162	732	0	180
2024.08.06	22:45:00	2389.209	2389.917	2387.965	2388.688	802	0	180
2024.08.06	23:00:00	2388.690	2389.652	2387.854	2387.921	813	0	180
2024.08.06	23:15:00	2387.929	2388.292	2384.997	2386.273	989	0	179
2024.08.06	23:30:00	2386.289	2386.515	2383.560	2385.947	1012	0	179
2024.08.06	23:45:00	2385.942	2385.989	2382.755	2383.778	1484	0	179
2024.08.07	00:00:00	2383.723	2385.477	2381.083	2382.616	2077	0	180
2024.08.07	00:15:00	2382.661	2384.184	2381.404	2383.777	1761	0	179
2024.08.07	00:30:00	2383.781	2385.415	2381.873	2382.257	1450	0	179
2024.08.07	00:45:00	2382.234	2387.428	2382.234	2386.538	1609	0	179
2024.08.07	01:00:00	2386.566	2387.525	2384.685	2387.134	3151	0	179
2024.08.07	01:15:00	2387.181	2387.569	2378.941	2381.062	3530	0	179
2024.08.07	01:30:00	2381.099	2386.033	2380.842	2382.527	4305	0	179
2024.08.07	01:45:00	2382.527	2386.341	2379.925	2384.017	4630	0	179
2024.08.07	02:00:00	2383.970	2386.552	2380.882	2385.978	4930	0	179
2024.08.07	02:15:00	2385.936	2386.938	2384.645	2386.245	2235	0	179
2024.08.07	02:30:00	2386.216	2388.440	2384.812	2385.144	3042	0	179
2024.08.07	02:45:00	2385.107	2385.571	2382.766	2384.178	2328	0	179
2024.08.07	03:00:00	2384.219	2386.006	2383.191	2385.929	1914	0	179
2024.08.07	03:15:00	2385.888	2387.541	2385.358	2385.800	2026	0	179
2024.08.07	03:30:00	2385.790	2386.890	2384.828	2386.257	1594	0	179
2024.08.07	03:45:00	2386.269	2386.704	2384.306	2385.948	1502	0	179
2024.08.07	04:00:00	2385.985	2389.680	2385.682	2389.157	1206	0	180
2024.08.07	04:15:00	2389.222	2393.619	2389.087	2391.905	1599	0	179
2024.08.07	04:30:00	2391.866	2393.244	2391.047	2392.534	1708	0	179
2024.08.07	04:45:00	2392.531	2394.686	2392.531	2392.831	1369	0	180
2024.08.07	05:00:00	2392.819	2395.581	2392.634	2395.407	1369	0	179
2024.08.07	05:15:00	2395.408	2395.805	2393.385	2395.150	1625	0	179
2024.08.07	05:30:00	2395.108	2396.240	2392.242	2393.155	3439	0	179
2024.08.07	05:45:00	2393.123	2393.123	2388.631	2391.382	2330	0	179
2024.08.07	06:00:00	2391.422	2393.486	2389.576	2392.091	1879	0	179
2024.08.07	06:15:00	2392.110	2397.582	2391.140	2396.826	2124	0	180
2024.08.07	06:30:00	2396.798	2397.176	2394.068	2394.241	2279	0	179
2024.08.07	06:45:00	2394.196	2394.941	2392.953	2394.786	1989	0	179
2024.08.07	07:00:00	2394.824	2394.901	2391.738	2393.574	2202	0	179
2024.08.07	07:15:00	2393.639	2394.415	2391.846	2391.848	1834	0	179
2024.08.07	07:30:00	2391.896	2392.827	2388.872	2389.573	1942	0	179
2024.08.07	07:45:00	2389.542	2389.904	2387.972	2389.310	1822	0	179
2024.08.07	08:00:00	2389.339	2391.285	2388.251	2391.113	2251	0	179
2024.08.07	08:15:00	2391.164	2393.038	2390.682	2392.056	1709	0	179
2024.08.07	08:30:00	2392.014	2393.513	2391.596	2392.972	1585	0	179
2024.08.07	08:45:00	2392.937	2393.723	2392.109	2393.291	1550	0	179
2024.08.07	09:00:00	2393.308	2395.764	2393.308	2395.168	1689	0	179
2024.08.07	09:15:00	2395.153	2395.321	2392.606	2393.146	1289	0	179
2024.08.07	09:30:00	2393.125	2395.791	2392.438	2395.791	1544	0	179
2024.08.07	09:45:00	2395.733	2396.445	2393.400	2394.338	1411	0	179
2024.08.07	10:00:00	2394.368	2396.681	2393.337	2395.933	1335	0	180
2024.08.07	10:15:00	2395.896	2396.545	2393.143	2394.098	1272	0	179
2024.08.07	10:30:00	2394.102	2397.724	2393.712	2396.761	1392	0	180
2024.08.07	10:45:00	2396.754	2398.152	2395.752	2397.453	1354	0	179
2024.08.07	11:00:00	2397.407	2397.922	2395.615	2396.933	1484	0	179
2024.08.07	11:15:00	2396.858	2398.469	2396.272	2397.485	1432	0	179
2024.08.07	11:30:00	2397.438	2398.706	2394.201	2395.770	1910	0	179
2024.08.07	11:45:00	2395.724	2402.392	2395.245	2401.178	2258	0	179
2024.08.07	12:00:00	2401.195	2403.968	2401.195	2402.238	2135	0	179
2024.08.07	12:15:00	2402.213	2404.100	2398.998	2399.105	2276	0	180
2024.08.07	12:30:00	2399.153	2403.229	2398.846	2402.902	1990	0	180
2024.08.07	12:45:00	2402.942	2407.090	2402.798	2403.846	2374	0	179
2024.08.07	13:00:00	2403.878	2404.307	2401.802	2402.272	2631	0	179
2024.08.07	13:15:00	2402.286	2403.495	2400.172	2400.806	2277	0	179
2024.08.07	13:30:00	2400.834	2404.895	2398.546	2400.241	3431	0	179
2024.08.07	13:45:00	2400.214	2400.521	2396.933	2400.046	3573	0	179
2024.08.07	14:00:00	2399.951	2401.523	2398.272	2398.702	2720	0	179
2024.08.07	14:15:00	2398.666	2402.597	2398.324	2401.695	2751	0	179
2024.08.07	14:30:00	2401.745	2403.392	2399.855	2400.673	2131	0	179
2024.08.07	14:45:00	2400.636	2402.435	2397.903	2399.095	3672	0	179
2024.08.07	15:00:00	2399.125	2401.773	2397.902	2400.246	3940	0	179
2024.08.07	15:15:00	2400.285	2400.805	2396.949	2398.037	2452	0	179
2024.08.07	15:30:00	2398.076	2398.304	2393.391	2393.392	3063	0	179
2024.08.07	15:45:00	2393.439	2395.622	2391.932	2394.452	2239	0	179
2024.08.07	16:00:00	2394.450	2396.125	2393.801	2395.767	1833	0	179
2024.08.07	16:15:00	2395.798	2396.150	2393.786	2394.359	1433	0	179
2024.08.07	16:30:00	2394.335	2397.693	2392.785	2396.601	1546	0	179
2024.08.07	16:45:00	2396.635	2399.748	2396.220	2399.676	1733	0	179
2024.08.07	17:00:00	2399.631	2399.714	2394.280	2395.441	2289	0	179
2024.08.07	17:15:00	2395.535	2395.631	2390.934	2391.962	2059	0	179
2024.08.07	17:30:00	2392.001	2394.343	2390.646	2392.934	1629	0	179
2024.08.07	17:45:00	2392.978	2393.967	2389.415	2389.872	1885	0	180
2024.08.07	18:00:00	2389.825	2390.525	2387.630	2388.930	1906	0	179
2024.08.07	18:15:00	2388.979	2391.670	2387.455	2389.190	2251	0	179
2024.08.07	18:30:00	2389.082	2389.547	2384.374	2385.576	2216	0	179
2024.08.07	18:45:00	2385.538	2386.250	2383.782	2386.146	1904	0	179
2024.08.07	19:00:00	2386.185	2389.359	2386.051	2388.839	1700	0	179
2024.08.07	19:15:00	2388.847	2390.521	2388.454	2389.459	1398	0	179
2024.08.07	19:30:00	2389.499	2390.419	2388.773	2388.927	1280	0	179
2024.08.07	19:45:00	2388.975	2389.729	2385.319	2385.719	1472	0	179
2024.08.07	20:00:00	2385.670	2387.382	2385.633	2385.944	1051	0	180
2024.08.07	20:15:00	2385.953	2386.175	2382.722	2383.089	1154	0	180
2024.08.07	20:30:00	2383.072	2383.534	2382.279	2383.132	898	0	179
2024.08.07	20:45:00	2383.137	2383.609	2381.690	2382.762	861	0	180
2024.08.07	22:00:00	2382.322	2382.885	2380.884	2381.892	1082	0	179
2024.08.07	22:15:00	2381.903	2383.505	2381.071	2383.113	819	0	180
2024.08.07	22:30:00	2383.116	2384.401	2383.116	2383.792	884	0	180
2024.08.07	22:45:00	2383.794	2384.142	2382.805	2383.656	737	0	179
2024.08.07	23:00:00	2383.655	2384.985	2382.782	2384.734	733	0	179
2024.08.07	23:15:00	2384.734	2385.482	2384.378	2384.876	890	0	180
2024.08.07	23:30:00	2384.903	2385.933	2384.292	2385.365	1203	0	179
2024.08.07	23:45:00	2385.341	2385.692	2384.121	2384.791	1444	0	179
2024.08.08	00:00:00	2384.835	2385.237	2383.268	2384.313	1655	0	180
2024.08.08	00:15:00	2384.366	2387.017	2383.939	2386.441	1386	0	179
2024.08.08	00:30:00	2386.476	2388.775	2386.369	2386.398	1719	0	179
2024.08.08	00:45:00	2386.418	2387.134	2384.623	2385.472	1677	0	180
2024.08.08	01:00:00	2385.435	2391.325	2385.370	2388.554	3232	0	179
2024.08.08	01:15:00	2388.516	2389.916	2386.335	2388.040	3130	0	179
2024.08.08	01:30:00	2388.085	2389.192	2384.959	2385.811	2617	0	179
2024.08.08	01:45:00	2385.830	2388.136	2385.314	2386.830	2242	0	179
2024.08.08	02:00:00	2386.795	2388.506	2386.268	2387.999	1914	0	179
2024.08.08	02:15:00	2387.988	2389.633	2387.696	2388.396	1471	0	179
2024.08.08	02:30:00	2388.380	2390.194	2387.533	2390.067	1613	0	179
2024.08.08	02:45:00	2390.110	2390.846	2388.186	2390.390	1455	0	179
2024.08.08	03:00:00	2390.376	2390.833	2389.079	2389.808	1537	0	179
2024.08.08	03:15:00	2389.845	2390.239	2388.769	2389.654	1383	0	179
2024.08.08	03:30:00	2389.661	2392.066	2388.622	2391.801	1162	0	179
2024.08.08	03:45:00	2391.759	2394.698	2391.542	2394.350	1418	0	179
2024.08.08	04:00:00	2394.316	2396.135	2393.761	2395.938	1490	0	179
2024.08.08	04:15:00	2395.895	2395.989	2393.069	2393.684	1359	0	179
2024.08.08	04:30:00	2393.658	2396.405	2392.693	2395.036	1541	0	180
2024.08.08	04:45:00	2395.064	2395.746	2393.868	2394.354	1191	0	180
2024.08.08	05:00:00	2394.309	2395.224	2392.835	2392.904	1203	0	179
2024.08.08	05:15:00	2392.897	2395.218	2392.810	2394.863	1224	0	179
2024.08.08	05:30:00	2394.871	2395.520	2392.427	2393.392	1900	0	180
2024.08.08	05:45:00	2393.378	2395.265	2392.497	2395.252	1730	0	179
2024.08.08	06:00:00	2395.290	2395.693	2392.657	2394.744	1984	0	179
2024.08.08	06:15:00	2394.704	2400.640	2393.127	2398.950	2853	0	179
2024.08.08	06:30:00	2398.918	2400.633	2396.746	2396.746	2336	0	179
2024.08.08	06:45:00	2396.797	2398.313	2396.485	2397.726	1823	0	179
2024.08.08	07:00:00	2397.686	2400.275	2395.868	2396.099	1966	0	179
2024.08.08	07:15:00	2396.166	2397.766	2395.269	2395.913	1693	0	179
2024.08.08	07:30:00	2395.920	2397.094	2394.714	2396.152	1720	0	179
2024.08.08	07:45:00	2396.212	2398.133	2395.632	2396.736	1798	0	179
2024.08.08	08:00:00	2396.786	2398.077	2396.003	2396.755	1458	0	179
2024.08.08	08:15:00	2396.703	2397.562	2394.159	2394.661	1391	0	179
2024.08.08	08:30:00	2394.661	2395.058	2392.869	2394.419	1369	0	180
2024.08.08	08:45:00	2394.321	2395.008	2392.869	2394.570	1290	0	179
2024.08.08	09:00:00	2394.609	2398.968	2394.522	2396.018	1712	0	179
2024.08.08	09:15:00	2396.063	2397.454	2395.397	2395.995	1236	0	179
2024.08.08	09:30:00	2396.038	2396.277	2393.814	2394.906	1552	0	179
2024.08.08	09:45:00	2394.873	2396.217	2394.507	2396.190	1465	0	180
2024.08.08	10:00:00	2396.200	2399.222	2396.189	2398.357	1670	0	180
2024.08.08	10:15:00	2398.318	2399.819	2398.194	2399.819	1391	0	179
2024.08.08	10:30:00	2399.846	2404.646	2398.666	2403.349	1563	0	179
2024.08.08	10:45:00	2403.310	2406.491	2400.020	2405.115	2145	0	179
2024.08.08	11:00:00	2405.085	2411.878	2404.863	2410.148	2577	0	179
2024.08.08	11:15:00	2410.175	2412.642	2409.863	2410.744	2363	0	180
2024.08.08	11:30:00	2410.692	2410.932	2406.342	2409.464	2315	0	179
